,symbol,trades,Name,sector,industry,Qtype,price,Day_pcnt_change,bid,ask,bidsize,asksize,marketCap,ADV_3months,ADV_10days,beta,NextEarningsDate,SharesOutstanding,FloatShares,HeldInsidersPercent,HeldInstitutionsPercent,SharesShort,ShortRatio,ShortPercentFloat,PE_TTM,PEGRatio,PriceToSales,PriceToBookRatio,Unnamed: 27,ROE,DtoEq,PayoutRatio,price_lvl,ADV_3months_lvl,marketCap_lvl
91,PTON,10145,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,EQUITY,144.99,-2.2319605,0.0,0.0,1400,800,42699849728.0,11590880.0,5983971.0,0,,263636992.0,248076423,0.00926,0.71086,15167424,1.38,0.060599998,53.556521999999994,-75.12,14.453458,26.333092,,0.09581,32.111,0,77.30000000000001,6831108.0,6831108.0
92,TOPS,10057,Top Ships Inc.,Industrials,Marine Shipping,EQUITY,2.31,8.962268,0.0,0.0,2200,1000,92011920.0,4743987.0,11026614.0,-0.046424,,39832000.0,33486369,0,0.00799,2128199,0.54,0.053400002,53.556521999999994,0.01,1.3355191,0.61062646,,-0.12778,198.757,0,0.67,2366883.0,18242.0
93,MCD,9845,McDonald's Corporation,Consumer Cyclical,Restaurants,EQUITY,211.58,-0.47041112,210.84,211.7,800,800,158000000000.0,3377622.0,3883942.0,0.621131,,745110976.0,750376670,0.00057,0.688,5109524,1.71,0.0069,53.556521999999994,1.63,8.207633,0,,0,0,0.79870003,175.005,2366883.0,6831108.0
94,BP,9426,BP p.l.c.,Energy,Oil & Gas Integrated,EQUITY,22.03,5.862572,22.07,22.09,3000,900,74701307904.0,16875066.0,18754028.0,0.756382,,3390889984.0,3318386248,2.00E-05,0.08239,10442504,0.7,0,53.556521999999994,-5.01,0.4157672,1.0427909,,-0.22256,95.744,0,21.47000000000001,6831108.0,6831108.0
95,RCL,9421,Royal Caribbean Group,Consumer Cyclical,Travel Services,EQUITY,70.7,-1.2294005,0.0,0.0,1000,900,16783118336.0,5278093.0,5060400.0,2.870864,,237384992.0,204490943,0.16283001,0.61421,11556632,2.85,0.0581,53.556521999999994,0.09,3.5769036,1.8225876,,-0.39558998,236.306,0,47.435,2366883.0,2366883.0
97,GM,9377,General Motors Company,Consumer Cyclical,Auto Manufacturers,EQUITY,56.88,4.539609,57.2,57.15,1100,1200,81412915200.0,21140630.0,29382671.0,1.361792,2/10/21,1431309952.0,1359885351,0.0721,0.80129,18717524,0.94,0.013099999,53.556521999999994,1.09,0.70309013,1.837328,,0.06886,246.998,0.34080002,47.435,6831108.0,6831108.0
98,JBLU,9337,JetBlue Airways Corporation,Industrials,Airlines,EQUITY,16.46,4.210187,16.46,16.55,2900,3200,5175994880.0,9663524.0,9589685.0,1.597118,,314459008.0,271178452,0.00863,0.70257,16070750,1.86,0.056700002,53.556521999999994,0.4,1.750421,1.2066563,,-0.31987,154.264,0,15.61,6831108.0,1286014.0
99,SPOT,9337,Spotify Technology S.A.,Communication Services,Internet Content & Information,EQUITY,323.79,4.1896,0.0,0.0,1300,1000,61386051584.0,1459445.0,1386414.0,1.641937,,189586000.0,135172858,0.2926,0.59847,3870022,3.33,0.0306,53.556521999999994,-1.03,0,31.586185,,-0.23998,21.675,0,175.005,1286014.0,6831108.0
100,ZNGA,9328,Zynga Inc.,Communication Services,Electronic Gaming & Multimedia,EQUITY,11.02,3.183522,0.0,0.0,41800,38500,11890581504.0,23208834.0,16338166.0,0.124332,2/10/21,1079000064.0,1008939877,0.06854,0.77488,113570262,5.27,0.112799995,53.556521999999994,2.24,6.7435594,4.227081,,-0.15991001,26.053,0,9.36,6831108.0,2366883.0
101,IBM,9226,International Business Machines Corporation,Technology,Information Technology Services,EQUITY,123.61,1.4943753,123.51,123.6,1400,1200,110000000000.0,6289708.0,9860414.0,1.248132,,891057024.0,891011172,0.00128,0.58584,26222888,5.39,0.0295,53.556521999999994,1.92,1.4961092,5.3568797,,0.26377,320.703,1.0619999,77.30000000000001,2366883.0,6831108.0
102,BLNK,9216,Blink Charging Co.,Consumer Cyclical,Specialty Retail,EQUITY,52.1,-2.3430178,52.81,52.9,900,1000,2167880960.0,14673827.0,14905385.0,4.462646,11/12/20,41610000.0,27616358,0.20885,0.17963,8797468,0.53,0.2515,53.556521999999994,0,484.07272,101.95695,,-0.97332,9.858,0,47.435,6831108.0,509925.50000000006
103,CHWY,9183,"Chewy, Inc.",Consumer Cyclical,Internet Retail,EQUITY,107.76,-2.6558217999999996,107.76,108.0,1100,800,44466843648.0,4200654.0,3431642.0,0,,95308304.0,77020501,0.24457,0.90130997,13730470,3.09,0.2116,53.556521999999994,-2.14,6.885782,0,,0,0,0,77.30000000000001,2366883.0,6831108.0
105,QCOM,9112,QUALCOMM Incorporated,Technology,Semiconductors,EQUITY,147.38,1.0559577,0.0,0.0,1200,900,167000000000.0,8309440.0,7791114.0,1.35699,,1136000000.0,1134057440,0.00138,0.77642995,16784019,2.55,0.0148,53.556521999999994,0.91,6.2731347,22.687809,,1.13142,213.157,0.44009998,77.30000000000001,6831108.0,6831108.0
106,SAVE,9112,"Spirit Airlines, Inc.",Industrials,Airlines,EQUITY,31.79,6.35665,0.0,0.0,1100,800,3105193472.0,7084835.0,5725728.0,1.68143,2/10/21,97678304.0,97303180,0.00345,0.5313,13581409,2.77,0.1559,53.556521999999994,0.07,1.3611221,1.2916464,,-0.08297,200.567,0,21.47000000000001,6831108.0,809898.5
107,IBIO,9103,"iBio, Inc.",Healthcare,Biotechnology,EQUITY,2.42,11.520736999999999,2.47,2.42,4000,3200,522744224.0,14097222.0,18944614.0,-6.147812,11/16/20,216010000.0,181600004,0.00911,0.081,12517929,0.89,0.0581,53.556521999999994,0,269.45578,5.4504504,,-0.49971,41.021,0,0.67,6831108.0,214462.99999999997
108,ABNB,9047,"Airbnb, Inc.",Communication Services,Internet Content & Information,EQUITY,200.43,2.6214712000000002,199.99,200.29,1000,1300,120000000000.0,10074464.0,3915166.0,0,,98910704.0,41751829,0.00757,0.04713,9184860,1.09,0.0933,53.556521999999994,-0.12,33.026855,0,,0,123.002,0,175.005,6831108.0,6831108.0
109,MARA,9020,"Marathon Patent Group, Inc.",Financial Services,Capital Markets,EQUITY,32.07,42.406746000000005,31.98,36.11,2900,900,3011655168.0,37965820.0,28012914.0,4.318569,11/12/20,93908800.0,47788115,0.13424,0.06386,10063525,0.17,0.1084,53.556521999999994,-2.35,1512.7225,34.44683,,-0.32006,0.551,0,31.96,6831108.0,809898.5
110,NVAX,8983,"Novavax, Inc.",Healthcare,Biotechnology,EQUITY,319.93,10.252257,0.0,0.0,1100,900,21518491648.0,5057582.0,11011228.0,1.584845,11/10/20,67260000.0,62918041,0.00434,0.50569,6971435,1.85,0.1099,53.556521999999994,0,105.09385,189.19574,,-4.68159,148.816,0,175.005,2366883.0,2366883.0
111,KODK,8975,Eastman Kodak Company,Industrials,Specialty Business Services,EQUITY,11.34,5.783581,11.25,11.33,1400,800,875031808.0,9577808.0,14624471.0,5.523479,,77163296.0,61334041,0.4112,0.20379,11137216,2.37,0.2446,53.556521999999994,0,0.82472366,9.96485,,-1.98726,28.881,0,9.36,6831108.0,341792.0
112,CRWD,8868,"CrowdStrike Holdings, Inc.",Technology,SoftwareÑInfrastructure,EQUITY,222.36,-0.52341884,220.42,221.5,800,1400,49200263168.0,4638411.0,4385714.0,0,3/16/21,188280000.0,185797374,0.00805,0.72040004,15393246,3.04,0.082399994,53.556521999999994,40.35,64.59966,60.391094,,-0.13322,5.235,0,175.005,2366883.0,6831108.0
113,PENN,8841,"Penn National Gaming, Inc.",Consumer Cyclical,Resorts & Casinos,EQUITY,121.23,-5.957644999999999,0.0,0.0,1000,900,18829928448.0,4428762.0,4427514.0,2.748132,,155324000.0,147760223,0.04401,0.89258003,13749470,3,0.097200006,53.556521999999994,0.46,4.8374896,7.177195,,-0.33895,428.392,0,77.30000000000001,2366883.0,2366883.0
114,MGM,8760,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,EQUITY,35.6,3.9416015,35.65,35.7,800,1000,17584228352.0,9480200.0,9523428.0,2.453575,2/10/21,493939008.0,400629064,0.12717,0.66332,25619021,2.94,0.0705,53.556521999999994,14.7,2.6639183,2.5596778,,0.10738,171.728,0.10479999,31.96,6831108.0,2366883.0
115,NNDM,8713,Nano Dimension Ltd.,Technology,Computer Hardware,EQUITY,16.04,7.651015299999999,0.0,0.0,3200,1300,3363427840.0,31404854.0,37501342.0,2.565101,11/12/20,209690000.0,45019090,0,0.06507,16638761,0.46,0,53.556521999999994,0,987.79083,14.008735,,-1.0197899,3.471,0,15.61,6831108.0,809898.5
116,CSCO,8639,"Cisco Systems, Inc.",Technology,Communication Equipment,EQUITY,48.94,1.7886788,49.0,49.14,4000,1400,207000000000.0,21409933.0,19479814.0,0.912486,2/9/21,4225509888.0,4222260755,0.00059,0.74114,43506642,2.3,0.010299999,53.556521999999994,1.9,4.301896,5.4149146,,0.28829,40.865,0.5789,47.435,6831108.0,6831108.0
117,ZOM,8635,Zomedica Corp.,Healthcare,Drug ManufacturersÑSpecialty & Generic,EQUITY,2.7,41.3613,0.0,0.0,38800,36900,2239758080.0,165691093.0,207741033.0,0.410308,11/12/20,829539968.0,521183529,0.04419,0.06328,70237782,0.33,0.12810001,53.556521999999994,0,0,36.9863,,-0.53398,2.617,0,2.65,6831108.0,509925.50000000006
118,RKT,8521,"Rocket Companies, Inc.",Financial Services,Mortgage Finance,EQUITY,21.62,-0.046224325999999996,0.0,0.0,1400,900,42903810048.0,11478377.0,19012985.0,0,2/25/21,115373000.0,104323334,0.01609,0.68878,41688567,4.98,0.3625,53.556521999999994,0.19,3.256711,0,,0,467.642,0,21.47000000000001,6831108.0,6831108.0
119,JAGX,8475,"Jaguar Health, Inc.",Healthcare,Biotechnology,EQUITY,3.0,10.294116,2.99,3.09,3100,2200,353448000.0,61320106.0,29991200.0,1.521893,11/16/20,117816000.0,63073443,0.08008,0.06702,7911990,0.06,0.0673,53.556521999999994,0,42.50085,69.76744,,-2.19964,120.945,0,2.65,6831108.0,0.0
120,NRZ,8393,New Residential Investment Corp.,Real Estate,REITÑMortgage,EQUITY,10.12,0.9979982,0.0,0.0,1800,3100,4207339264.0,4320246.0,4669857.0,1.881003,2/9/21,415744992.0,413661638,0.00454,0.49119,5378637,1.32,0.012999999,53.556521999999994,-1.21,-35.75845,0.93160266,,-0.19365999,423.901,0,9.36,2366883.0,809898.5
121,LMND,8333,"Lemonade, Inc.",Financial Services,InsuranceÑProperty & Casualty,EQUITY,141.79,-2.092262,142.0,142.42,800,1400,8023966720.0,3847295.0,4298757.0,0,3/1/21,56590500.0,33345403,0.3334,0.29382,8493896,1.6,0.26479998,53.556521999999994,0,82.38159,0,,0,0,0,77.30000000000001,2366883.0,1286014.0
122,NAKD,8319,Naked Brand Group Limited,Consumer Cyclical,Apparel Manufacturing,EQUITY,1.14,3.6363602,0.0,0.0,309400,306100,487316928.0,216401146.0,663297514.0,0.958572, ,427471008.0,41611144,0.00395,0.00821,31256254,0.16,0.1336,53.556521999999994,0,0,2.091743,,-38.121212,0,0,0.67,6831108.0,214462.99999999997
123,OCGN,8250,"Ocugen, Inc.",Healthcare,Biotechnology,EQUITY,15.81,201.14285,0.0,0.0,1200,900,2561631232.0,57212956.0,78278571.0,0,,162026000.0,155845163,0.03264,0.13125,14803511,0.12,0.094399996,53.556521999999994,0,60103.973,0,,-8.50595,23.424,0,15.61,6831108.0,809898.5
124,XPEV,8121,XPeng Inc.,Consumer Cyclical,Auto Manufacturers,EQUITY,47.61,1.4489671999999998,0.0,0.0,1000,800,33954547712.0,33615872.0,13397933.0,0,,713180992.0,347376052,0.01369,0.20723,21370752,0.87,0,53.556521999999994,82.72,0,0,,0,11.948,0,47.435,6831108.0,2366883.0
125,PG,8065,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,EQUITY,129.17,-0.3087205,0.0,0.0,800,1000,318000000000.0,7092106.0,8058057.0,0.41302,,2462479872.0,2459693446,0.00106,0.66115,14625569,2.16,0.006,53.556521999999994,2.52,4.2998114,6.725152,,0.29514998,64.071,0.5894,77.30000000000001,6831108.0,6831108.0
126,MA,8049,Mastercard Incorporated,Financial Services,Credit Services,EQUITY,337.03,-0.50774944,336.2,337.03,1100,1800,335000000000.0,4068819.0,6051314.0,1.185165,,986000000.0,985149500,0.11512999,0.77395,5063601,1.28,0.0058,53.556521999999994,2.79,21.904526,52.472366,,1.0251,194.445,0.32029998,175.005,2366883.0,6831108.0
127,GEVO,7964,"Gevo, Inc.",Basic Materials,Specialty Chemicals,EQUITY,12.995,12.510819,13.66,13.69,2200,2900,2001281920.0,34990238.0,41644557.0,3.241195,11/10/20,154004000.0,111915705,0.040599998,0.17899999,13489522,0.36,0.0907,53.556521999999994,-0.21,168.27394,11.087883,,-0.27372,10.432,0,12.1,6831108.0,509925.50000000006
128,UPS,7847,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,EQUITY,163.45,-0.56576705,0.0,0.0,800,1400,141000000000.0,3894098.0,4689114.0,1.009605,4/27/21,718000000.0,715389600,9.00E-05,0.6948,6814834,1.8,0.0095,53.556521999999994,1.83,1.6706558,190.72345,,0.70712996,3685.79,2.4634,77.30000000000001,2366883.0,6831108.0
129,XSPA,7844,"XpresSpa Group, Inc.",Consumer Cyclical,Personal Services,EQUITY,2.3,6.976737,0.0,0.0,2900,4000,216261408.0,10568629.0,11700083.0,2.415154,11/16/20,94026704.0,64766342,0.00065,0.10629,8702361,0.72,0.0926,53.556521999999994,0,11.598896,2.850062,,-2.63235,24.002,0,0.67,6831108.0,59853.5
130,TMUS,7836,"T-Mobile US, Inc.",Communication Services,Telecom Services,EQUITY,126.1,0.6545335999999999,0.0,0.0,800,1000,157000000000.0,3841725.0,4322057.0,0.571504,,1241810048.0,582332368,0.52724,0.41894,11965094,3.41,0.0305,53.556521999999994,1.26,2.2894607,2.3964272,,0.0583,164.127,0,77.30000000000001,2366883.0,6831108.0
131,LYFT,7760,"Lyft, Inc.",Technology,SoftwareÑApplication,EQUITY,53.41,0.54593545,53.28,53.65,900,1800,16958904320.0,9542417.0,6796385.0,0,2/9/21,308720000.0,259914827,0.18431,0.73606,25514921,4.19,0.1241,53.556521999999994,0.32,6.0311813,8.465684,,-0.66128,51.174,0,47.435,6831108.0,2366883.0
132,GILD,7694,"Gilead Sciences, Inc.",Healthcare,Drug ManufacturersÑGeneral,EQUITY,67.97,-0.7157433000000001,67.8,68.13,1800,800,85202436096.0,9218912.0,8471542.0,0.425827,,1253529984.0,1252282020,0.0011,0.80069,22373677,2.15,0.0179,53.556521999999994,2.84,3.451028,4.677908,,0.00435,212.881,27.2,47.435,6831108.0,6831108.0
134,HYLN,7567,Hyliion Holdings Corp.,Consumer Cyclical,Auto Parts,EQUITY,16.17,3.1908107000000006,16.17,16.2,2200,800,2488595456.0,6290888.0,6711557.0,0,11/12/20,153902000.0,84795291,0.39016,0.1663,8543782,1.28,0,53.556521999999994,0,0,0,,0,2344.395,0,15.61,2366883.0,809898.5
135,CVS,7505,CVS Health Corporation,Healthcare,Healthcare Plans,EQUITY,72.98,1.1083444,72.81,72.98,900,1100,95524249600.0,8300240.0,5819371.0,0.819637,2/16/21,1308909952.0,1306256404,0.00169,0.78003,16552268,2.35,0.0127,53.556521999999994,2.2,0.3600816,1.3883764,,0.120579995,126.278,0.33060002,47.435,6831108.0,6831108.0
136,TTD,7443,"The Trade Desk, Inc.",Technology,SoftwareÑApplication,EQUITY,852.31,-0.32161486,0.0,0.0,800,1100,40028143616.0,879398.0,661800.0,2.587115,2/18/21,41949000.0,41620228,0.00679,0.76684,1466504,1.6,0.0352,53.556521999999994,5.62,54.67788,48.055367,,0.20666,37.489,0,175.005,809898.5,2366883.0
137,IDEX,7361,"Ideanomics, Inc.",Technology,SoftwareÑApplication,EQUITY,5.43,9.807879,5.4,5.4,39400,40000,2017809664.0,52502141.0,66082714.0,-0.3127,,371604000.0,200267564,0.18773001,0.047670003,39333434,0.73,0.1318,53.556521999999994,0,128.09087,19.323843,,-1.52416,22.576,0,2.65,6831108.0,509925.50000000006
138,FSLY,7291,"Fastly, Inc.",Technology,SoftwareÑApplication,EQUITY,111.65,-1.3256739,111.1,111.6,900,900,12672275456.0,6552037.0,5408800.0,0,2/17/21,102400000.0,91289185,0.07644,0.55684,15272298,3.47,0.16319999,53.556521999999994,-16.87,47.433105,22.303236,,-0.16186,5.992,0,77.30000000000001,2366883.0,2366883.0
139,ADBE,7263,Adobe Inc.,Technology,SoftwareÑInfrastructure,EQUITY,493.76,0.33325505,492.2,494.6,1300,900,236000000000.0,2692068.0,2410816.0,0.970117,3/23/21,479719008.0,477062846,0.00311,0.86103,4267417,1.77,0.0089,53.556521999999994,2.43,18.368273,17.831064,,0.44213,35.495,0,175.005,2366883.0,6831108.0
140,ENPH,7256,"Enphase Energy, Inc.",Technology,Solar,EQUITY,197.87,2.4171834,197.87,199.0,1300,900,24997509120.0,3666050.0,3395357.0,1.239594,2/9/21,126333000.0,117728056,0.08802,0.77623004,6426063,1.33,0.060300004,53.556521999999994,4.28,34.737194,60.03337,,0.62505,90.528,0,175.005,2366883.0,2366883.0
141,RIOT,7213,"Riot Blockchain, Inc.",Technology,SoftwareÑApplication,EQUITY,32.79,40.248084999999996,0.0,0.0,1400,900,2214305536.0,27366340.0,18338585.0,4.55763,,67529904.0,49501719,0.03814,0.12425,13070846,0.34,0.1985,53.556521999999994,-2.18,277.1346,26.443548,,-0.45071,0,0,31.96,6831108.0,509925.50000000006
142,TWTR,7200,"Twitter, Inc.",Communication Services,Internet Content & Information,EQUITY,58.2,2.500884,0.0,0.0,1200,900,46289371136.0,15417843.0,18653971.0,0.749733,2/9/21,795350016.0,773983927,0.022650002,0.76355004,23012429,1.43,0.033,53.556521999999994,3.64,13.477177,5.903835,,-0.1527,55.664,0,47.435,6831108.0,6831108.0
144,GOOG,7081,Alphabet Inc.,Communication Services,Internet Content & Information,EQUITY,2092.91,-0.24261619,2086.01,2091.99,1100,1200,1410000000000.0,1627422.0,1889028.0,0.989861,,329867008.0,607451066,0.058579996,0.68096,2145805,1.39,0,53.556521999999994,1.6,7.7124877,6.3501177,,0.18995,12.524,0,175.005,1286014.0,6831108.0
145,CPE,7055,Callon Petroleum Company,Energy,Oil & Gas E&P,EQUITY,19.14,15.024039000000002,19.16,19.2,2200,900,760866624.0,4130991.0,2746385.0,3.396478,2/24/21,39752700.0,38635224,0.02779,0.41785,7219940,2.29,0.2545,53.556521999999994,-0.17,0.85320085,0.63185,,-1.11747,269.038,0,15.61,2366883.0,341792.0
146,JD,6997,"JD.com, Inc.",Consumer Cyclical,Internet Retail,EQUITY,94.57,-2.14197,94.86,94.8,3100,900,147000000000.0,12941927.0,11682314.0,0.830309,,1549880064.0,903934763,0.07074,0.47662997,33555095,2.95,0,53.556521999999994,62.83,0,14.075011,,0.21287,19.402,0,77.30000000000001,6831108.0,6831108.0
147,MRO,6971,Marathon Oil Corporation,Energy,Oil & Gas E&P,EQUITY,8.98,13.098229,9.03,9.04,1800,21500,7088730624.0,30937150.0,26304828.0,3.302561,2/17/21,789390976.0,723572055,0.00265,0.70278,55274977,1.99,0.0907,53.556521999999994,0.35,2.0070019,0.6513382,,-0.09783,55.701,0,5.51,6831108.0,1286014.0
148,GME,6957,GameStop Corp.,Consumer Cyclical,Specialty Retail,EQUITY,60.0,-5.911871400000001,59.2,59.62,1200,1300,4184819968.0,28791527.0,96336600.0,-1.947171,,69747000.0,46888789,0.27334,1.2204499,61782730,2.81,2.2642,53.556521999999994,0.17,0.8107288,11.776252,,-0.56883997,347.712,0,47.435,6831108.0,809898.5
150,LULU,6694,Lululemon Athletica Inc.,Consumer Cyclical,Apparel Retail,EQUITY,339.71,1.6852267,339.5,341.49,1000,1100,44277121024.0,1516293.0,1620885.0,1.363927,,125123000.0,119924035,0.042680003,0.88912004,2683579,1.65,0.0252,53.556521999999994,4.28,10.879378,20.470625,,0.29231,35.76,0,175.005,1286014.0,6831108.0
151,JMIA,6658,Jumia Technologies AG,Consumer Cyclical,Internet Retail,EQUITY,61.28,0.08165807,61.9,61.97,1000,900,5465967616.0,15282288.0,11773785.0,0,2/24/21,89196600.0,47961012,0.0009,0.32676998,13651034,1.12,0,53.556521999999994,0,0,0,,-1.11275,11.98,0,47.435,6831108.0,1286014.0
152,TWLO,6621,Twilio Inc.,Communication Services,Internet Content & Information,EQUITY,399.51,-0.13747633,0.0,0.0,3000,800,64114163712.0,2115841.0,2022485.0,1.496417,2/17/21,149784000.0,139125553,0.00422,0.85014,4420038,2.44,0.0296,53.556521999999994,159.74,41.50026,10.462485,,-0.08,11.486,0,175.005,1286014.0,6831108.0
154,M,6583,"Macy's, Inc.",Consumer Cyclical,Department Stores,EQUITY,15.52,2.9860702,15.54,15.59,2900,1400,4818618880.0,31670856.0,45397514.0,2.109391,,310478016.0,310105336,0.007710001,0.83783996,88785179,3.48,0.3222,53.556521999999994,0.35,0.24538468,2.1483943,,-0.90699,385.822,0,12.1,6831108.0,1286014.0
155,LI,6458,Li Auto Inc.,Consumer Cyclical,Auto Manufacturers,EQUITY,30.36,-0.13157569,30.36,30.4,1300,2200,27250954240.0,30568130.0,23590100.0,0,,897593984.0,460797911,0.00096,0.09536,15206950,0.71,0,53.556521999999994,0,0,0,,0,10.409,0,21.47000000000001,6831108.0,2366883.0
156,ATVI,6456,"Activision Blizzard, Inc.",Communication Services,Electronic Gaming & Multimedia,EQUITY,101.19,-0.41334337,100.7,101.1,1400,3000,78205403136.0,6590735.0,6815542.0,0.657417,,772857024.0,764265100,0.012150001,0.89980006,8838173,1.51,0.0116,53.556521999999994,1.47,9.671704,5.201769,,0.15782,23.974,0.1439,77.30000000000001,2366883.0,6831108.0
157,WM,6412,"Waste Management, Inc.",Industrials,Waste Management,EQUITY,114.38,0.57152367,0.0,0.0,1000,800,48337674240.0,1517239.0,1445616.0,0.765208,2/18/21,422606016.0,421765208,0.0015,0.79221,3845057,2.52,0.0091,53.556521999999994,6.57,3.2231562,6.7556553,,0.21586001,145.62,0.6066,77.30000000000001,1286014.0,6831108.0
158,OXY,6231,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,EQUITY,25.45,12.810289,0.0,0.0,3000,3000,23699269632.0,26207622.0,17973457.0,2.442902,2/16/21,931209024.0,928713854,0.00226,0.68786,31987440,1.38,0.0381,53.556521999999994,1.2,1.1994165,2.34692,,-0.44097,209.501,0,21.47000000000001,6831108.0,2366883.0
160,TNXP,6151,Tonix Pharmaceuticals Holding Corp.,Healthcare,Biotechnology,EQUITY,1.55,22.047242999999998,0.0,0.0,45100,45900,410404320.0,24977469.0,34569785.0,1.305229,,264776992.0,156470743,0.0005,0.0525,4425621,0.12,0.0167,53.556521999999994,0,0,3.475336,,-1.16397,1.927,0,0.67,6831108.0,214462.99999999997
161,IIPR,6135,"Innovative Industrial Properties, Inc.",Real Estate,REITÑIndustrial,EQUITY,215.18,1.7495730999999999,212.0,216.25,1100,1200,5148461056.0,512416.0,392685.0,1.548041,,23926300.0,21706769,0.0214,0.77892995,1889506,3.37,0.088,53.556521999999994,0,52.81827,3.7990148,,0.06315,10.81,1.3386,175.005,509925.50000000006,1286014.0
162,NEE,6062,"NextEra Energy, Inc.",Utilities,UtilitiesÑRegulated Electric,EQUITY,83.4,-0.23923081,0.0,0.0,800,800,163000000000.0,7784154.0,10935728.0,0.191035,,1959069952.0,1967622160,0.00158,0.80587,22945736,3.15,0.0117,53.556521999999994,3.88,9.078537,4.5042124,,0.0546,107.038,0.94589996,77.30000000000001,6831108.0,6831108.0
163,SFIX,6053,"Stitch Fix, Inc.",Consumer Cyclical,Specialty Retail,EQUITY,80.73,-1.6207583,0.0,0.0,1200,1000,8465509376.0,3712209.0,5295414.0,2.325863,,62902400.0,59318100,0.03836,0.94332004,19559266,6.16,0.367,53.556521999999994,-22.24,4.8172264,19.72392,,-0.13712,38.692,0,77.30000000000001,2366883.0,1286014.0
164,CAT,5968,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,EQUITY,197.45,2.305698,197.45,197.64,800,1000,107000000000.0,3126841.0,3775242.0,0.947171,,543257984.0,543329325,0.00189,0.69592005,7563255,2.6,0.0139,53.556521999999994,-21.68,2.5693753,7.012715,,0.20015,241.663,0.7546,175.005,2366883.0,6831108.0
